city,crop,crop_variety,Modal_Price (Rs./Quintal)
Pune,हरभरा,digvijay,7927
Pune,ज्वारी,Foxtail millet,3825
Pune,ज्वारी,Foxtail millet,7014
Pune,तूर,bdl 716,6658
Pune,ज्वारी,Foxtail millet,7142
Pune,हरभरा,digvijay,2979
Pune,बाजरी,MLSH-296 GOLD,3675
Pune,ज्वारी,Foxtail millet,2142
Pune,बाजरी,MLSH 2428,4763
Pune,हरभरा,vijay,4990
Pune,तूर,bdl 711,7239
Pune,हरभरा,j11,7982
Pune,तूर,bdl 716,4982
Pune,हरभरा,jaki 9218,6256
Pune,ज्वारी,Foxtail millet,6754
Pune,ज्वारी,Foxtail millet,6898
Pune,सोयाबीन,js335,2518
Pune,बाजरी,MLSH-296 GOLD,2049
Pune,ज्वारी,Foxtail millet,3690
Pune,तूर,godavari,5285
Pune,तूर,godavari,2757
Pune,बाजरी,MLSH-296 GOLD,3107
Pune,सोयाबीन,maus 71,7917
Pune,बाजरी,MLSH 2428,6805
Pune,गहू,HI-8759,4847
Pune,सोयाबीन,maus 162,6490
Pune,सोयाबीन,maus 71,7397
Pune,तूर,bdl 716,3286
Pune,गहू,HI-8759,5508
Pune,तूर,bdl 716,4276
Pune,सोयाबीन,maus 71,6637
Pune,हरभरा,j11,2165
Pune,सोयाबीन,js335,2477
Pune,बाजरी,MLSH-296 GOLD,7605
Pune,सोयाबीन,js335,4470
Pune,हरभरा,j11,7000
Pune,गहू,जीडब्ल्यू 12,2291
Pune,गहू,शरबती,6449
Pune,बाजरी,MLSH-296 GOLD,4797
Pune,ज्वारी,Foxtail millet,6511
Pune,हरभरा,vijay,7127
Pune,तूर,bdl 716,3408
Pune,तूर,godavari,6828
Pune,बाजरी,MLSH-296 GOLD,4381
Pune,बाजरी,MLSH 2428,4397
Pune,हरभरा,jaki 9218,5393
Pune,सोयाबीन,maus 162,3249
Pune,गहू,HI-8759,7048
Pune,गहू,HI-8759,3101
Pune,तूर,bdl 711,3326
Pune,ज्वारी,Foxtail millet,4492
Pune,बाजरी,MLSH 2428,5962
Pune,बाजरी,MLSH-296 GOLD,4713
Pune,ज्वारी,Foxtail millet,4535
Pune,तूर,bdl 711,3845
Pune,ज्वारी,Foxtail millet,3738
Pune,हरभरा,j11,5405
Pune,गहू,HI-8759,3076
Pune,सोयाबीन,maus 71,4350
Pune,तूर,bdl 711,3035
Pune,हरभरा,jaki 9218,4126
Pune,गहू,शरबती,3744
Pune,ज्वारी,Foxtail millet,2908
Pune,हरभरा,j11,4474
Pune,गहू,जीडब्ल्यू 12,5463
Pune,गहू,जीडब्ल्यू 12,7434
Pune,बाजरी,MLSH 2428,6934
Pune,सोयाबीन,js335,4847
Pune,हरभरा,jaki 9218,4683
Pune,ज्वारी,Foxtail millet,6810
Pune,हरभरा,digvijay,2195
Pune,ज्वारी,Foxtail millet,2743
Pune,तूर,bdl 711,5417
Pune,हरभरा,digvijay,3138
Pune,हरभरा,j11,3852
Pune,तूर,bdl 716,7115
Pune,गहू,शरबती,2964
Pune,ज्वारी,Foxtail millet,3585
Pune,बाजरी,MLSH 2428,3567
Pune,गहू,शरबती,2720
Pune,बाजरी,MLSH 2428,7700
Pune,ज्वारी,Foxtail millet,2230
Pune,गहू,जीडब्ल्यू 12,7538
Pune,सोयाबीन,maus 162,3292
Pune,हरभरा,j11,5646
Pune,गहू,जीडब्ल्यू 12,7763
Pune,ज्वारी,Foxtail millet,7410
Pune,तूर,bdl 711,5093
Pune,तूर,bdl 711,2234
Pune,सोयाबीन,maus 162,7202
Pune,गहू,HI-8759,3250
Pune,तूर,godavari,5415
Pune,गहू,HI-8759,4301
Pune,गहू,HI-8759,4008
Pune,बाजरी,MLSH 2428,4036
Pune,बाजरी,MLSH 2428,4172
Pune,गहू,HI-8759,7519
Pune,हरभरा,vijay,2989
Pune,ज्वारी,Foxtail millet,5081
Pune,तूर,bdl 716,2829
Pune,ज्वारी,Foxtail millet,2101
Pune,सोयाबीन,maus 162,3230
Pune,बाजरी,MLSH 2428,6623
Pune,सोयाबीन,js335,7013
Pune,गहू,शरबती,6895
Pune,तूर,bdl 716,5769
Pune,ज्वारी,Foxtail millet,4983
Pune,गहू,HI-8759,4502
Pune,बाजरी,MLSH 2428,5238
Pune,गहू,HI-8759,3461
Pune,हरभरा,vijay,2887
Pune,ज्वारी,Foxtail millet,3318
Pune,बाजरी,MLSH-296 GOLD,7723
Pune,सोयाबीन,maus 71,3795
Pune,तूर,bdl 716,5814
Pune,सोयाबीन,js335,2136
Pune,बाजरी,MLSH-296 GOLD,7389
Pune,बाजरी,MLSH 2428,2037
Pune,ज्वारी,Foxtail millet,3514
Pune,सोयाबीन,js335,6021
Pune,हरभरा,j11,7856
Pune,हरभरा,vijay,5924
Pune,बाजरी,MLSH 2428,3183
Pune,तूर,godavari,5138
Pune,सोयाबीन,maus 162,4641
Pune,हरभरा,vijay,3617
Pune,बाजरी,MLSH 2428,5587
Pune,सोयाबीन,maus 71,3122
Pune,बाजरी,MLSH-296 GOLD,4297
Pune,गहू,शरबती,3996
Pune,बाजरी,MLSH 2428,6968
Pune,गहू,शरबती,4501
Pune,सोयाबीन,maus 162,2929
Pune,ज्वारी,Foxtail millet,6924
Pune,ज्वारी,Foxtail millet,6232
Pune,गहू,HI-8759,6796
Pune,ज्वारी,Foxtail millet,5164
Pune,बाजरी,MLSH-296 GOLD,7521
Pune,तूर,bdl 716,2634
Pune,ज्वारी,Foxtail millet,4164
Pune,गहू,जीडब्ल्यू 12,7718
Pune,बाजरी,MLSH 2428,4685
Pune,ज्वारी,Foxtail millet,4983
Pune,सोयाबीन,maus 71,6429
Pune,गहू,HI-8759,2623
Pune,हरभरा,jaki 9218,7632
Pune,सोयाबीन,maus 162,4061
Pune,हरभरा,vijay,6958
Pune,गहू,शरबती,5382
Pune,सोयाबीन,maus 162,4278
Pune,ज्वारी,Foxtail millet,6923
Pune,बाजरी,MLSH 2428,7740
Pune,ज्वारी,Foxtail millet,7527
Pune,बाजरी,MLSH 2428,4079
Pune,गहू,शरबती,7592
Pune,सोयाबीन,js335,5429
Pune,गहू,शरबती,7382
Pune,बाजरी,MLSH 2428,2081
Pune,गहू,HI-8759,3952
Pune,ज्वारी,Foxtail millet,7606
Pune,सोयाबीन,js335,7226
Pune,ज्वारी,Foxtail millet,4484
Pune,ज्वारी,Foxtail millet,7431
Pune,तूर,godavari,3037
Pune,गहू,HI-8759,2762
Pune,तूर,godavari,2890
Pune,ज्वारी,Foxtail millet,7974
Pune,हरभरा,digvijay,5485
Pune,बाजरी,MLSH 2428,3492
Pune,बाजरी,MLSH-296 GOLD,3148
Pune,हरभरा,digvijay,4620
Pune,बाजरी,MLSH-296 GOLD,3150
Pune,तूर,godavari,4733
Pune,बाजरी,MLSH 2428,3374
Pune,ज्वारी,Foxtail millet,4332
Pune,बाजरी,MLSH-296 GOLD,2657
Pune,सोयाबीन,js335,3448
Pune,हरभरा,jaki 9218,2922
Pune,हरभरा,vijay,5026
Pune,बाजरी,MLSH-296 GOLD,6768
Pune,हरभरा,digvijay,7534
Pune,ज्वारी,Foxtail millet,4594
Pune,गहू,HI-8759,3210
Pune,गहू,जीडब्ल्यू 12,4817
Pune,ज्वारी,Foxtail millet,4803
Pune,ज्वारी,Foxtail millet,4044
Pune,सोयाबीन,js335,3082
Pune,बाजरी,MLSH 2428,4363
Pune,ज्वारी,Foxtail millet,5950
Pune,ज्वारी,Foxtail millet,6721
Pune,हरभरा,digvijay,3355
Pune,गहू,शरबती,7039
Pune,ज्वारी,Foxtail millet,4750
Pune,सोयाबीन,js335,6266
Pune,बाजरी,MLSH-296 GOLD,6333
Pune,ज्वारी,Foxtail millet,3508
Pune,गहू,शरबती,4759
Pune,ज्वारी,Foxtail millet,3184
Pune,गहू,शरबती,2590
Pune,बाजरी,MLSH 2428,6244
Pune,बाजरी,MLSH 2428,3459
Pune,हरभरा,jaki 9218,6661
Pune,ज्वारी,Foxtail millet,4136
Pune,हरभरा,j11,4092
Pune,हरभरा,j11,2935
Pune,ज्वारी,Foxtail millet,6089
Pune,ज्वारी,Foxtail millet,3143
Pune,बाजरी,MLSH 2428,7229
Pune,हरभरा,vijay,2337
Pune,बाजरी,MLSH 2428,4544
Pune,सोयाबीन,maus 162,2580
Pune,ज्वारी,Foxtail millet,5368
Pune,ज्वारी,Foxtail millet,7056
Pune,गहू,HI-8759,6739
Pune,गहू,HI-8759,3134
Pune,बाजरी,MLSH 2428,2690
Pune,गहू,HI-8759,7378
Pune,हरभरा,digvijay,7791
Pune,तूर,godavari,6306
Pune,बाजरी,MLSH 2428,2687
Pune,ज्वारी,Foxtail millet,2849
Pune,बाजरी,MLSH 2428,3021
Pune,तूर,bdl 716,3443
Pune,बाजरी,MLSH-296 GOLD,7902
Pune,तूर,bdl 716,6186
Pune,ज्वारी,Foxtail millet,3157
Pune,तूर,bdl 716,4047
Pune,हरभरा,jaki 9218,4063
Pune,गहू,शरबती,7127
Pune,बाजरी,MLSH 2428,7279
Pune,बाजरी,MLSH-296 GOLD,6785
Pune,गहू,HI-8759,2998
Pune,गहू,जीडब्ल्यू 12,6303
Pune,सोयाबीन,maus 71,7397
Pune,सोयाबीन,maus 162,5446
Pune,हरभरा,j11,3593
Pune,ज्वारी,Foxtail millet,5910
Pune,गहू,शरबती,3600
Pune,तूर,bdl 711,3703
Pune,बाजरी,MLSH 2428,4584
Pune,सोयाबीन,maus 71,5634
Pune,हरभरा,digvijay,4092
Pune,गहू,शरबती,5329
Pune,गहू,शरबती,6680
Pune,ज्वारी,Foxtail millet,3832
Pune,हरभरा,jaki 9218,3879
Pune,गहू,HI-8759,7835
Pune,हरभरा,j11,3478
Pune,गहू,शरबती,5529
Pune,हरभरा,jaki 9218,3907
Pune,सोयाबीन,maus 71,3765
Pune,सोयाबीन,maus 71,3288
Pune,ज्वारी,Foxtail millet,4791
Pune,सोयाबीन,js335,7726
Pune,ज्वारी,Foxtail millet,5439
Pune,बाजरी,MLSH 2428,4589
Pune,गहू,जीडब्ल्यू 12,3478
Pune,गहू,शरबती,6796
Pune,सोयाबीन,maus 71,4138
Pune,तूर,bdl 716,2390
Pune,गहू,शरबती,2267
Pune,बाजरी,MLSH-296 GOLD,3583
Pune,गहू,HI-8759,2933
Pune,सोयाबीन,maus 71,7924
Pune,हरभरा,jaki 9218,6145
Pune,सोयाबीन,js335,3003
Pune,गहू,शरबती,3535
Pune,तूर,bdl 716,4560
Pune,बाजरी,MLSH-296 GOLD,6595
Pune,ज्वारी,Foxtail millet,2320
Pune,गहू,HI-8759,7939
Pune,ज्वारी,Foxtail millet,3759
Pune,बाजरी,MLSH 2428,7479
Pune,सोयाबीन,js335,4689
Pune,ज्वारी,Foxtail millet,3331
Pune,ज्वारी,Foxtail millet,6758
Pune,तूर,bdl 716,2612
Pune,गहू,शरबती,7316
Pune,हरभरा,vijay,3347
Pune,बाजरी,MLSH-296 GOLD,4641
Pune,सोयाबीन,js335,4623
Pune,बाजरी,MLSH 2428,5806
Pune,हरभरा,vijay,2826
Pune,ज्वारी,Foxtail millet,4355
Pune,हरभरा,j11,7680
Pune,गहू,HI-8759,5441
Pune,हरभरा,digvijay,5928
Pune,गहू,HI-8759,7484
Pune,हरभरा,digvijay,3481
Pune,तूर,bdl 716,2481
Pune,सोयाबीन,maus 162,2063
Pune,बाजरी,MLSH-296 GOLD,2610
Pune,तूर,bdl 711,4918
Pune,गहू,जीडब्ल्यू 12,6496
Pune,सोयाबीन,maus 162,3463
Pune,तूर,bdl 716,3414
Pune,बाजरी,MLSH-296 GOLD,7078
Pune,बाजरी,MLSH 2428,5719
Pune,ज्वारी,Foxtail millet,7911
Pune,गहू,शरबती,4099
Pune,गहू,HI-8759,4864
Pune,तूर,bdl 716,4925
Pune,हरभरा,digvijay,7106
Pune,ज्वारी,Foxtail millet,3463
Pune,तूर,godavari,2898
Pune,ज्वारी,Foxtail millet,2813
Pune,गहू,HI-8759,3901
Pune,सोयाबीन,js335,5028
Pune,बाजरी,MLSH 2428,5053
Pune,ज्वारी,Foxtail millet,7976
Pune,गहू,HI-8759,4397
Pune,हरभरा,vijay,3662
Pune,तूर,bdl 711,3144
Pune,ज्वारी,Foxtail millet,2600
Pune,हरभरा,j11,3783
Pune,ज्वारी,Foxtail millet,7279
Pune,गहू,शरबती,2544
Pune,तूर,godavari,3396
Pune,सोयाबीन,maus 162,6492
Pune,गहू,HI-8759,6309
Pune,तूर,godavari,6899
Pune,हरभरा,j11,2499
Pune,बाजरी,MLSH 2428,2552
Pune,ज्वारी,Foxtail millet,6404
Pune,ज्वारी,Foxtail millet,5160
Pune,बाजरी,MLSH-296 GOLD,3888
Pune,सोयाबीन,maus 162,5464
Pune,हरभरा,jaki 9218,3373
Pune,गहू,HI-8759,7961
Pune,ज्वारी,Foxtail millet,7843
Pune,गहू,HI-8759,6121
Pune,हरभरा,j11,2576
Pune,सोयाबीन,js335,3983
Pune,ज्वारी,Foxtail millet,6475
Pune,तूर,godavari,5868
Pune,हरभरा,vijay,5751
Pune,ज्वारी,Foxtail millet,4133
Pune,बाजरी,MLSH 2428,7253
Pune,तूर,bdl 711,3607
Pune,बाजरी,MLSH 2428,7141
Pune,हरभरा,j11,7427
Pune,तूर,godavari,2893
Pune,गहू,जीडब्ल्यू 12,2085
Pune,गहू,HI-8759,5730
Pune,तूर,godavari,2330
Pune,सोयाबीन,maus 71,6307
Pune,हरभरा,jaki 9218,4505
Pune,ज्वारी,Foxtail millet,7831
Pune,बाजरी,MLSH-296 GOLD,6093
Pune,तूर,godavari,4726
Pune,ज्वारी,Foxtail millet,3464
Pune,गहू,जीडब्ल्यू 12,5618
Pune,ज्वारी,Foxtail millet,2484
Pune,सोयाबीन,maus 162,7361
Pune,तूर,bdl 711,3876
Pune,गहू,HI-8759,5603
Pune,गहू,जीडब्ल्यू 12,6792
Pune,ज्वारी,Foxtail millet,5460
Pune,ज्वारी,Foxtail millet,4705
Pune,सोयाबीन,maus 71,3649
Pune,सोयाबीन,maus 71,2710
Pune,सोयाबीन,maus 71,5829
Pune,सोयाबीन,js335,5546
Pune,ज्वारी,Foxtail millet,7154
Pune,गहू,जीडब्ल्यू 12,5559
Pune,हरभरा,j11,5607
Pune,बाजरी,MLSH 2428,7541
Pune,हरभरा,vijay,7417
Pune,ज्वारी,Foxtail millet,4562
Pune,तूर,bdl 716,2796
Pune,गहू,HI-8759,3073
Pune,तूर,bdl 716,7746
Pune,हरभरा,digvijay,6079
Pune,हरभरा,jaki 9218,5355
Pune,बाजरी,MLSH-296 GOLD,2141
Pune,गहू,जीडब्ल्यू 12,6841
Pune,तूर,bdl 711,4213
Pune,हरभरा,j11,6420
Pune,गहू,HI-8759,3648
Pune,हरभरा,j11,2729
Pune,बाजरी,MLSH 2428,5210
Pune,हरभरा,vijay,2267
Pune,ज्वारी,Foxtail millet,7680
Pune,बाजरी,MLSH 2428,4138
Pune,बाजरी,MLSH-296 GOLD,6347
Pune,गहू,HI-8759,6497
Pune,तूर,godavari,6204
Pune,बाजरी,MLSH-296 GOLD,6447
Pune,गहू,HI-8759,4494
Pune,गहू,HI-8759,2882
Pune,हरभरा,vijay,3791
Pune,गहू,HI-8759,6507
Pune,ज्वारी,Foxtail millet,4571
Pune,बाजरी,MLSH-296 GOLD,2482
Pune,ज्वारी,Foxtail millet,2546
Pune,बाजरी,MLSH 2428,2933
Pune,सोयाबीन,maus 71,6628
Pune,बाजरी,MLSH 2428,5890
Pune,तूर,bdl 711,7953
Pune,तूर,bdl 711,3795
Pune,तूर,bdl 711,2344
Pune,हरभरा,vijay,2117
Pune,बाजरी,MLSH 2428,3679
Pune,तूर,godavari,2563
Pune,हरभरा,vijay,7432
Pune,गहू,शरबती,5366
Pune,तूर,bdl 711,6116
Pune,तूर,godavari,4135
Pune,गहू,जीडब्ल्यू 12,4841
Pune,सोयाबीन,maus 162,5471
Pune,सोयाबीन,maus 162,2723
Pune,बाजरी,MLSH 2428,2591
Pune,हरभरा,j11,6912
Pune,गहू,जीडब्ल्यू 12,2612
Pune,तूर,bdl 711,5147
Pune,गहू,जीडब्ल्यू 12,3723
Pune,हरभरा,vijay,4640
Pune,ज्वारी,Foxtail millet,7416
Pune,गहू,HI-8759,5172
Pune,तूर,bdl 711,6127
Pune,ज्वारी,Foxtail millet,3368
Pune,ज्वारी,Foxtail millet,3639
Pune,गहू,HI-8759,3065
Pune,हरभरा,vijay,3681
Pune,बाजरी,MLSH 2428,5752
Pune,गहू,जीडब्ल्यू 12,6952
Pune,ज्वारी,Foxtail millet,5335
Pune,गहू,शरबती,4639
Pune,गहू,शरबती,5000
Pune,हरभरा,jaki 9218,2777
Pune,हरभरा,jaki 9218,3634
Pune,सोयाबीन,maus 162,4749
Pune,हरभरा,jaki 9218,7673
Pune,हरभरा,vijay,4057
Pune,तूर,bdl 711,3729
Pune,तूर,godavari,5743
Pune,सोयाबीन,maus 162,6329
Pune,हरभरा,digvijay,6473
Pune,बाजरी,MLSH 2428,6842
Pune,सोयाबीन,maus 162,5507
Pune,गहू,शरबती,5489
Pune,बाजरी,MLSH-296 GOLD,2409
Pune,गहू,जीडब्ल्यू 12,7993
Pune,ज्वारी,Foxtail millet,4239
Pune,सोयाबीन,js335,4673
Pune,तूर,godavari,4143
Pune,सोयाबीन,js335,3140
Pune,ज्वारी,Foxtail millet,5053
Pune,सोयाबीन,maus 162,7329
Pune,बाजरी,MLSH 2428,5259
Pune,ज्वारी,Foxtail millet,5216
Pune,बाजरी,MLSH-296 GOLD,4388
Pune,सोयाबीन,maus 71,4676
Pune,सोयाबीन,js335,3534
Pune,ज्वारी,Foxtail millet,5700
Pune,तूर,godavari,5061
Pune,गहू,शरबती,4098
Pune,ज्वारी,Foxtail millet,7297
Pune,तूर,bdl 711,2398
Pune,तूर,bdl 716,7328
Pune,गहू,HI-8759,6541
Pune,गहू,शरबती,4874
Pune,सोयाबीन,maus 162,2589
Pune,हरभरा,digvijay,7631
Pune,तूर,bdl 711,2106
Pune,गहू,शरबती,7484
Pune,ज्वारी,Foxtail millet,2864
Pune,हरभरा,vijay,2477
Pune,हरभरा,j11,3744
Pune,हरभरा,digvijay,2076
Pune,हरभरा,j11,6517
Pune,ज्वारी,Foxtail millet,3206
Pune,बाजरी,MLSH-296 GOLD,4916
Pune,गहू,HI-8759,7899
Pune,सोयाबीन,js335,7952
Pune,सोयाबीन,js335,6246
Pune,सोयाबीन,maus 162,3746
Pune,हरभरा,vijay,3103
Pune,ज्वारी,Foxtail millet,3473
Pune,तूर,godavari,3445
Pune,सोयाबीन,maus 71,5262
Pune,सोयाबीन,js335,6403
Pune,तूर,bdl 711,2522
Pune,बाजरी,MLSH 2428,7423
Pune,तूर,bdl 716,4691
Pune,बाजरी,MLSH-296 GOLD,4119
Pune,सोयाबीन,maus 162,3907
Pune,ज्वारी,Foxtail millet,5553
Pune,बाजरी,MLSH-296 GOLD,5813
Pune,बाजरी,MLSH 2428,7900
Pune,गहू,HI-8759,3298
Pune,सोयाबीन,maus 162,5255
Pune,ज्वारी,Foxtail millet,6346
Pune,तूर,bdl 711,7787
Pune,सोयाबीन,js335,6729
Pune,हरभरा,digvijay,5239
Pune,गहू,HI-8759,4292
Pune,सोयाबीन,maus 71,6053
Pune,ज्वारी,Foxtail millet,7426
Pune,ज्वारी,Foxtail millet,4211
Pune,तूर,bdl 711,6843
Pune,सोयाबीन,js335,4864
Pune,हरभरा,jaki 9218,6661
Pune,तूर,bdl 716,6990
Pune,गहू,HI-8759,5976
Pune,गहू,HI-8759,4957
Pune,बाजरी,MLSH-296 GOLD,5509
Pune,सोयाबीन,maus 71,6360
Pune,हरभरा,j11,4458
Pune,हरभरा,vijay,4599
Pune,हरभरा,vijay,4168
Pune,ज्वारी,Foxtail millet,5023
Pune,तूर,godavari,5283
Pune,बाजरी,MLSH-296 GOLD,3379
Pune,बाजरी,MLSH-296 GOLD,2140
Pune,गहू,जीडब्ल्यू 12,4455
