city,crop,crop_variety,Modal_Price (Rs./Quintal)
latur,तूर,bdl 711,6924
latur,बाजरी,MLSH 2428,5491
latur,सोयाबीन,js335,7380
latur,हरभरा,digvijay,3314
latur,गहू,शरबती,5846
latur,ज्वारी,Foxtail millet,5281
latur,बाजरी,MLSH 2428,6254
latur,गहू,HI-8759,5718
latur,तूर,bdl 711,2289
latur,गहू,HI-8759,6573
latur,गहू,HI-8759,6649
latur,हरभरा,digvijay,7012
latur,बाजरी,MLSH-296 GOLD,5500
latur,हरभरा,jaki 9218,4966
latur,सोयाबीन,js335,2933
latur,गहू,जीडब्ल्यू 12,5996
latur,सोयाबीन,js335,5427
latur,गहू,जीडब्ल्यू 12,4015
latur,सोयाबीन,js335,6448
latur,तूर,bdl 711,4964
latur,हरभरा,j11,3927
latur,हरभरा,j11,7598
latur,बाजरी,MLSH 2428,6480
latur,हरभरा,j11,7850
latur,गहू,HI-8759,7101
latur,सोयाबीन,maus 71,2744
latur,गहू,HI-8759,7102
latur,तूर,godavari,7052
latur,हरभरा,digvijay,3286
latur,हरभरा,jaki 9218,6529
latur,सोयाबीन,maus 162,4064
latur,तूर,godavari,7417
latur,तूर,bdl 711,6914
latur,हरभरा,jaki 9218,2684
latur,तूर,bdl 716,7448
latur,बाजरी,MLSH-296 GOLD,6715
latur,गहू,शरबती,4638
latur,तूर,bdl 716,4577
latur,ज्वारी,Foxtail millet,6647
latur,बाजरी,MLSH-296 GOLD,7941
latur,हरभरा,jaki 9218,3952
latur,ज्वारी,Foxtail millet,4778
latur,सोयाबीन,maus 71,7895
latur,तूर,bdl 711,2845
latur,बाजरी,MLSH 2428,5902
latur,बाजरी,MLSH 2428,4783
latur,गहू,शरबती,7747
latur,सोयाबीन,maus 162,5256
latur,ज्वारी,Foxtail millet,2882
latur,तूर,godavari,3537
latur,तूर,godavari,6783
latur,ज्वारी,Foxtail millet,4012
latur,गहू,शरबती,3332
latur,बाजरी,MLSH-296 GOLD,3490
latur,सोयाबीन,maus 71,5475
latur,हरभरा,j11,3315
latur,हरभरा,j11,7862
latur,गहू,HI-8759,4071
latur,ज्वारी,Foxtail millet,6836
latur,बाजरी,MLSH 2428,5335
latur,सोयाबीन,maus 162,6987
latur,गहू,शरबती,6296
latur,बाजरी,MLSH 2428,3042
latur,ज्वारी,Foxtail millet,2766
latur,ज्वारी,Foxtail millet,5273
latur,बाजरी,MLSH 2428,5285
latur,गहू,HI-8759,3093
latur,ज्वारी,Foxtail millet,3923
latur,बाजरी,MLSH-296 GOLD,3113
latur,सोयाबीन,maus 71,3074
latur,तूर,godavari,6448
latur,ज्वारी,Foxtail millet,6245
latur,सोयाबीन,js335,7802
latur,बाजरी,MLSH 2428,3200
latur,सोयाबीन,js335,3269
latur,ज्वारी,Foxtail millet,3026
latur,हरभरा,digvijay,5861
latur,ज्वारी,Foxtail millet,2930
latur,बाजरी,MLSH 2428,2154
latur,ज्वारी,Foxtail millet,5239
latur,बाजरी,MLSH 2428,7755
latur,गहू,जीडब्ल्यू 12,4661
latur,ज्वारी,Foxtail millet,3794
latur,सोयाबीन,maus 162,4750
latur,बाजरी,MLSH 2428,5479
latur,सोयाबीन,js335,7096
latur,तूर,bdl 716,5265
latur,गहू,HI-8759,2083
latur,हरभरा,jaki 9218,4657
latur,हरभरा,vijay,3056
latur,बाजरी,MLSH-296 GOLD,3237
latur,ज्वारी,Foxtail millet,6650
latur,हरभरा,vijay,4327
latur,गहू,HI-8759,5489
latur,सोयाबीन,js335,2450
latur,बाजरी,MLSH 2428,3190
latur,हरभरा,vijay,3982
latur,सोयाबीन,maus 71,6727
latur,ज्वारी,Foxtail millet,4763
latur,ज्वारी,Foxtail millet,5219
latur,बाजरी,MLSH-296 GOLD,4408
latur,बाजरी,MLSH 2428,7916
latur,हरभरा,digvijay,6605
latur,हरभरा,jaki 9218,3401
latur,हरभरा,digvijay,4106
latur,सोयाबीन,js335,5833
latur,ज्वारी,Foxtail millet,6014
latur,तूर,godavari,6079
latur,तूर,bdl 711,4179
latur,गहू,शरबती,3594
latur,ज्वारी,Foxtail millet,3500
latur,ज्वारी,Foxtail millet,6664
latur,हरभरा,j11,2858
latur,गहू,शरबती,6621
latur,गहू,शरबती,7524
latur,गहू,HI-8759,7583
latur,तूर,godavari,5881
latur,बाजरी,MLSH 2428,5886
latur,ज्वारी,Foxtail millet,4203
latur,हरभरा,j11,4083
latur,बाजरी,MLSH-296 GOLD,5598
latur,बाजरी,MLSH 2428,2631
latur,सोयाबीन,maus 162,4256
latur,गहू,जीडब्ल्यू 12,4113
latur,सोयाबीन,js335,2547
latur,बाजरी,MLSH 2428,5804
latur,तूर,bdl 716,4743
latur,गहू,जीडब्ल्यू 12,7700
latur,बाजरी,MLSH 2428,6107
latur,गहू,जीडब्ल्यू 12,3466
latur,गहू,शरबती,5351
latur,गहू,HI-8759,3430
latur,सोयाबीन,maus 162,5899
latur,बाजरी,MLSH-296 GOLD,2860
latur,तूर,bdl 711,7331
latur,सोयाबीन,js335,2534
latur,ज्वारी,Foxtail millet,7119
latur,गहू,HI-8759,4890
latur,ज्वारी,Foxtail millet,5554
latur,ज्वारी,Foxtail millet,2164
latur,सोयाबीन,js335,5183
latur,हरभरा,j11,3857
latur,सोयाबीन,js335,6138
latur,गहू,शरबती,7567
latur,ज्वारी,Foxtail millet,7460
latur,ज्वारी,Foxtail millet,2497
latur,हरभरा,j11,2521
latur,हरभरा,j11,5821
latur,हरभरा,j11,7538
latur,गहू,जीडब्ल्यू 12,3917
latur,हरभरा,jaki 9218,2807
latur,बाजरी,MLSH-296 GOLD,6478
latur,तूर,godavari,5998
latur,गहू,HI-8759,4999
latur,बाजरी,MLSH-296 GOLD,7925
latur,ज्वारी,Foxtail millet,3362
latur,बाजरी,MLSH-296 GOLD,4728
latur,गहू,शरबती,4210
latur,हरभरा,j11,2208
latur,हरभरा,vijay,2740
latur,हरभरा,digvijay,4761
latur,हरभरा,jaki 9218,2672
latur,ज्वारी,Foxtail millet,3906
latur,हरभरा,jaki 9218,2524
latur,बाजरी,MLSH 2428,3078
latur,गहू,जीडब्ल्यू 12,6870
latur,सोयाबीन,maus 162,3690
latur,सोयाबीन,js335,7761
latur,ज्वारी,Foxtail millet,4566
latur,गहू,HI-8759,6602
latur,बाजरी,MLSH 2428,3664
latur,गहू,शरबती,3274
latur,हरभरा,j11,6952
latur,हरभरा,j11,4648
latur,हरभरा,j11,6897
latur,सोयाबीन,maus 162,6102
latur,ज्वारी,Foxtail millet,6326
latur,सोयाबीन,js335,7702
latur,ज्वारी,Foxtail millet,6138
latur,ज्वारी,Foxtail millet,5742
latur,गहू,शरबती,3919
latur,सोयाबीन,maus 162,4877
latur,हरभरा,jaki 9218,2916
latur,हरभरा,j11,6198
latur,हरभरा,jaki 9218,7068
latur,सोयाबीन,js335,4675
latur,तूर,godavari,6952
latur,ज्वारी,Foxtail millet,5298
latur,बाजरी,MLSH-296 GOLD,5687
latur,ज्वारी,Foxtail millet,4865
latur,गहू,जीडब्ल्यू 12,6196
latur,ज्वारी,Foxtail millet,5469
latur,सोयाबीन,maus 162,2844
latur,गहू,HI-8759,3240
latur,ज्वारी,Foxtail millet,4860
latur,हरभरा,j11,3578
latur,बाजरी,MLSH 2428,7860
latur,तूर,bdl 716,5278
latur,सोयाबीन,maus 71,7373
latur,बाजरी,MLSH 2428,6526
latur,तूर,bdl 711,4702
latur,गहू,शरबती,6854
latur,हरभरा,j11,2890
latur,ज्वारी,Foxtail millet,3588
latur,हरभरा,jaki 9218,7087
latur,हरभरा,j11,6528
latur,सोयाबीन,maus 162,3828
latur,हरभरा,j11,4993
latur,गहू,HI-8759,7457
latur,सोयाबीन,maus 71,7208
latur,तूर,bdl 711,6047
latur,गहू,HI-8759,4544
latur,गहू,HI-8759,2580
latur,हरभरा,j11,5640
latur,हरभरा,vijay,5289
latur,बाजरी,MLSH 2428,6027
latur,तूर,bdl 716,5678
latur,गहू,शरबती,6753
latur,हरभरा,vijay,2656
latur,तूर,bdl 716,4189
latur,तूर,bdl 711,5410
latur,बाजरी,MLSH 2428,7243
latur,बाजरी,MLSH-296 GOLD,4512
latur,तूर,bdl 716,5992
latur,ज्वारी,Foxtail millet,6949
latur,तूर,godavari,2902
latur,हरभरा,jaki 9218,3115
latur,हरभरा,j11,6704
latur,ज्वारी,Foxtail millet,6008
latur,सोयाबीन,js335,2636
latur,बाजरी,MLSH-296 GOLD,7666
latur,बाजरी,MLSH 2428,4888
latur,ज्वारी,Foxtail millet,3279
latur,सोयाबीन,maus 162,3214
latur,तूर,godavari,6179
latur,ज्वारी,Foxtail millet,3267
latur,हरभरा,vijay,3100
latur,बाजरी,MLSH-296 GOLD,7802
latur,तूर,bdl 716,6484
latur,बाजरी,MLSH 2428,7472
latur,सोयाबीन,js335,7846
latur,बाजरी,MLSH-296 GOLD,7658
latur,हरभरा,j11,4357
latur,सोयाबीन,maus 162,7338
latur,तूर,bdl 716,4701
latur,ज्वारी,Foxtail millet,6074
latur,बाजरी,MLSH 2428,5728
latur,ज्वारी,Foxtail millet,4836
latur,बाजरी,MLSH 2428,6899
latur,सोयाबीन,js335,5541
latur,बाजरी,MLSH 2428,4534
latur,हरभरा,vijay,5058
latur,सोयाबीन,js335,5353
latur,गहू,HI-8759,5657
latur,ज्वारी,Foxtail millet,4250
latur,ज्वारी,Foxtail millet,2231
latur,तूर,godavari,6497
latur,तूर,bdl 711,6482
latur,ज्वारी,Foxtail millet,6078
latur,तूर,bdl 711,2144
latur,सोयाबीन,maus 162,7751
latur,बाजरी,MLSH-296 GOLD,3356
latur,गहू,जीडब्ल्यू 12,5876
latur,गहू,HI-8759,6373
latur,हरभरा,digvijay,6297
latur,गहू,HI-8759,6917
latur,तूर,bdl 716,2509
latur,हरभरा,j11,4875
latur,बाजरी,MLSH 2428,5731
latur,सोयाबीन,maus 162,7115
latur,तूर,bdl 716,3778
latur,सोयाबीन,js335,2934
latur,गहू,जीडब्ल्यू 12,4547
latur,गहू,शरबती,6542
latur,तूर,godavari,2712
latur,बाजरी,MLSH 2428,4684
latur,गहू,शरबती,7691
latur,बाजरी,MLSH-296 GOLD,4953
latur,ज्वारी,Foxtail millet,2097
latur,गहू,HI-8759,7256
latur,ज्वारी,Foxtail millet,5131
latur,तूर,bdl 716,7970
latur,सोयाबीन,maus 71,4578
latur,ज्वारी,Foxtail millet,5251
latur,तूर,bdl 711,4125
latur,गहू,जीडब्ल्यू 12,7313
latur,गहू,जीडब्ल्यू 12,6269
latur,बाजरी,MLSH-296 GOLD,7893
latur,हरभरा,j11,6630
latur,गहू,HI-8759,4581
latur,हरभरा,vijay,7512
latur,गहू,शरबती,6606
latur,ज्वारी,Foxtail millet,7884
latur,बाजरी,MLSH 2428,4236
latur,गहू,HI-8759,3373
latur,गहू,शरबती,4164
latur,बाजरी,MLSH-296 GOLD,6780
latur,बाजरी,MLSH 2428,7550
latur,हरभरा,jaki 9218,6984
latur,गहू,जीडब्ल्यू 12,5748
latur,तूर,godavari,5622
latur,ज्वारी,Foxtail millet,4522
latur,ज्वारी,Foxtail millet,5045
latur,सोयाबीन,maus 162,3581
latur,तूर,bdl 716,7919
latur,बाजरी,MLSH 2428,2338
latur,तूर,bdl 711,2732
latur,ज्वारी,Foxtail millet,5164
latur,तूर,bdl 711,3601
latur,गहू,जीडब्ल्यू 12,7252
latur,गहू,जीडब्ल्यू 12,2513
latur,ज्वारी,Foxtail millet,5953
latur,गहू,जीडब्ल्यू 12,4039
latur,बाजरी,MLSH-296 GOLD,5489
latur,सोयाबीन,js335,3650
latur,तूर,bdl 716,3328
latur,गहू,HI-8759,3492
latur,गहू,HI-8759,7198
latur,सोयाबीन,js335,2203
latur,तूर,bdl 711,2722
latur,ज्वारी,Foxtail millet,2158
latur,सोयाबीन,js335,3937
latur,तूर,bdl 711,2995
latur,हरभरा,j11,7159
latur,हरभरा,jaki 9218,4430
latur,गहू,HI-8759,5344
latur,बाजरी,MLSH 2428,6485
latur,ज्वारी,Foxtail millet,4063
latur,बाजरी,MLSH-296 GOLD,6753
latur,गहू,जीडब्ल्यू 12,7687
latur,ज्वारी,Foxtail millet,5478
latur,गहू,HI-8759,6157
latur,हरभरा,j11,2353
latur,हरभरा,vijay,6715
latur,ज्वारी,Foxtail millet,2873
latur,सोयाबीन,maus 71,2926
latur,तूर,bdl 716,5662
latur,बाजरी,MLSH 2428,2639
latur,तूर,godavari,7352
latur,ज्वारी,Foxtail millet,2486
latur,गहू,HI-8759,3341
latur,गहू,जीडब्ल्यू 12,4070
latur,गहू,शरबती,2182
latur,ज्वारी,Foxtail millet,7486
latur,गहू,जीडब्ल्यू 12,7729
latur,गहू,HI-8759,5030
latur,गहू,HI-8759,5908
latur,सोयाबीन,js335,6581
latur,बाजरी,MLSH-296 GOLD,4333
latur,गहू,शरबती,4193
latur,बाजरी,MLSH-296 GOLD,7505
latur,बाजरी,MLSH 2428,3403
latur,तूर,bdl 716,7869
latur,सोयाबीन,maus 162,7335
latur,तूर,bdl 716,2212
latur,तूर,godavari,7822
latur,तूर,godavari,6353
latur,ज्वारी,Foxtail millet,6782
latur,तूर,bdl 711,3751
latur,बाजरी,MLSH-296 GOLD,3569
latur,हरभरा,vijay,7582
latur,गहू,शरबती,6183
latur,गहू,शरबती,7060
latur,बाजरी,MLSH 2428,7772
latur,हरभरा,j11,2195
latur,गहू,जीडब्ल्यू 12,5132
latur,सोयाबीन,js335,4718
latur,बाजरी,MLSH-296 GOLD,5465
latur,तूर,godavari,5352
latur,सोयाबीन,js335,6772
latur,हरभरा,j11,3245
latur,बाजरी,MLSH 2428,6776
latur,सोयाबीन,js335,5705
latur,ज्वारी,Foxtail millet,3017
latur,हरभरा,j11,7859
latur,हरभरा,jaki 9218,6429
latur,ज्वारी,Foxtail millet,2553
latur,तूर,bdl 711,5189
latur,गहू,HI-8759,2554
latur,गहू,जीडब्ल्यू 12,2175
latur,हरभरा,j11,2945
latur,गहू,HI-8759,7770
latur,गहू,HI-8759,4677
latur,सोयाबीन,js335,6327
latur,बाजरी,MLSH-296 GOLD,2650
latur,सोयाबीन,js335,6671
latur,हरभरा,j11,2521
latur,हरभरा,jaki 9218,4369
latur,हरभरा,vijay,6135
latur,बाजरी,MLSH 2428,3727
latur,तूर,bdl 716,2260
latur,हरभरा,vijay,3541
latur,हरभरा,j11,5634
latur,ज्वारी,Foxtail millet,5869
latur,गहू,HI-8759,7699
latur,गहू,जीडब्ल्यू 12,3166
latur,ज्वारी,Foxtail millet,2438
latur,तूर,bdl 716,3212
latur,ज्वारी,Foxtail millet,6189
latur,ज्वारी,Foxtail millet,6723
latur,सोयाबीन,js335,4636
latur,तूर,bdl 711,7721
latur,ज्वारी,Foxtail millet,6323
latur,बाजरी,MLSH 2428,7972
latur,सोयाबीन,maus 71,7692
latur,ज्वारी,Foxtail millet,6421
latur,गहू,HI-8759,4034
latur,ज्वारी,Foxtail millet,5214
latur,गहू,HI-8759,7468
latur,बाजरी,MLSH 2428,4566
latur,तूर,bdl 716,6536
latur,ज्वारी,Foxtail millet,3520
latur,ज्वारी,Foxtail millet,4634
latur,ज्वारी,Foxtail millet,6711
latur,गहू,HI-8759,3257
latur,सोयाबीन,js335,3197
latur,गहू,शरबती,6516
latur,ज्वारी,Foxtail millet,4125
latur,हरभरा,j11,6438
latur,गहू,शरबती,3973
latur,बाजरी,MLSH 2428,7060
latur,ज्वारी,Foxtail millet,4199
latur,गहू,शरबती,5175
latur,सोयाबीन,js335,5959
latur,तूर,bdl 716,7642
latur,हरभरा,j11,3748
latur,बाजरी,MLSH 2428,7110
latur,सोयाबीन,js335,4184
latur,हरभरा,j11,2516
latur,ज्वारी,Foxtail millet,5542
latur,बाजरी,MLSH-296 GOLD,2297
latur,तूर,bdl 711,3408
latur,सोयाबीन,maus 162,6491
latur,सोयाबीन,js335,2607
latur,बाजरी,MLSH 2428,6915
latur,गहू,HI-8759,7721
latur,हरभरा,j11,4042
latur,ज्वारी,Foxtail millet,2320
latur,गहू,शरबती,3592
latur,गहू,शरबती,2335
latur,सोयाबीन,maus 71,5611
latur,बाजरी,MLSH-296 GOLD,5977
latur,तूर,bdl 711,4192
latur,सोयाबीन,js335,3763
latur,बाजरी,MLSH-296 GOLD,4085
latur,ज्वारी,Foxtail millet,3422
latur,ज्वारी,Foxtail millet,3461
latur,ज्वारी,Foxtail millet,2791
latur,सोयाबीन,maus 162,5839
latur,सोयाबीन,js335,7281
latur,बाजरी,MLSH-296 GOLD,7556
latur,हरभरा,digvijay,3701
latur,ज्वारी,Foxtail millet,3489
latur,तूर,bdl 711,2671
latur,तूर,bdl 716,3432
latur,हरभरा,j11,5237
latur,तूर,godavari,2459
latur,ज्वारी,Foxtail millet,4303
